date,home_team,away_team,home_goals,away_goals,sede_ciudad,sede_pais,sede_nombre,odd_home,odd_draw,odd_away,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2022-04-13 21:15:00,Jocoro FC,Atletico Marte,1.0,1.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220413_Jocoro-FC_Atletico-Marte,19.78571969866607,0.85,0.1,3,2,5,4,44.4,55.6,3,0,0,0,4,2
2022-04-13 21:30:00,C.D. Platense,Luis Ángel Firpo,1.0,2.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220413_C.D.-Platense_Luis-Ángel-Firpo,96.86476059643724,0.79,1.89,1,5,0,11,48.1,51.9,2,1,0,0,0,7
2022-04-14 00:00:00,Águila,Isidro Metapán,1.0,3.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220414_Águila_Isidro-Metapán,106.78130312963322,1.76,2.08,4,7,7,15,42.1,57.9,0,2,0,0,2,5
2022-04-17 01:00:00,Chalatenango,Águila,0.0,0.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220417_Chalatenango_Águila,-0.2519250926575296,1.29,0.35,4,1,10,6,53.9,46.1,0,0,0,0,8,5
2022-04-17 01:00:00,Isidro Metapán,Jocoro FC,3.0,0.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220417_Isidro-Metapán_Jocoro-FC,15.667769906940748,1.72,0.65,5,2,10,5,47.8,52.2,3,0,0,0,6,6
2022-04-17 21:00:00,Atletico Marte,CD FAS,1.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220417_Atletico-Marte_CD-FAS,-67.95689015722382,0.7,0.48,2,2,5,6,45.0,55.0,3,2,0,0,3,3
2022-04-17 21:00:00,CD Municipal Limeño,Santa Tecla,2.0,0.0,Santa Rosa de Lima,El Salvador,Estadio Dr. Ramón Flores Berríos,,,,Primera División,,20220417_CD-Municipal-Limeño_Santa-Tecla,-9.127086960807219,1.66,0.98,4,1,8,1,46.2,53.8,0,1,0,0,7,4
2022-04-17 21:00:00,Luis Ángel Firpo,Once Deportivo,0.0,0.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220417_Luis-Ángel-Firpo_Once-Deportivo,-28.31381426710641,1.01,0.15,3,2,8,5,49.2,50.8,2,0,0,0,9,3
2022-04-17 21:15:00,C.D. Platense,Alianza FC,0.0,1.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220417_C.D.-Platense_Alianza-FC,-92.49318323893726,1.02,0.6,4,2,10,4,43.7,56.3,2,3,0,0,9,5
2022-04-23 21:15:00,Jocoro FC,Chalatenango,6.0,5.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220423_Jocoro-FC_Chalatenango,-102.51267533767873,2.07,2.45,7,7,17,15,43.9,56.1,4,0,0,0,11,8
2022-04-24 01:00:00,Santa Tecla,Atletico Marte,1.0,1.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20220424_Santa-Tecla_Atletico-Marte,-39.132538505518596,1.35,0.94,4,3,9,7,49.5,50.5,2,4,0,0,8,5
2022-04-24 01:00:00,Águila,Luis Ángel Firpo,1.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220424_Águila_Luis-Ángel-Firpo,91.8837948088701,0.45,0.78,1,2,3,6,53.8,46.2,2,1,0,0,4,5
2022-04-24 21:00:00,Once Deportivo,C.D. Platense,1.0,2.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20220424_Once-Deportivo_C.D.-Platense,-30.124884033897615,1.18,1.36,5,4,11,10,49.5,50.5,1,2,0,0,8,4
2022-04-24 21:15:00,Alianza FC,CD Municipal Limeño,4.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220424_Alianza-FC_CD-Municipal-Limeño,205.87418107888243,0.89,0.8,4,0,8,0,61.8,38.2,3,1,0,0,5,0
2022-04-24 21:15:00,CD FAS,Isidro Metapán,4.0,1.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20220424_CD-FAS_Isidro-Metapán,20.09178637931791,0.97,0.42,4,1,10,2,45.9,54.1,6,3,0,0,8,1
2022-04-27 21:00:00,Atletico Marte,CD Municipal Limeño,0.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220427_Atletico-Marte_CD-Municipal-Limeño,27.902634499420856,0.93,1.02,2,3,3,7,52.0,48.0,1,2,0,0,6,4
2022-04-27 21:15:00,C.D. Platense,Águila,0.0,0.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220427_C.D.-Platense_Águila,-33.332924255713806,1.26,0.47,3,1,6,0,46.8,53.2,1,1,0,0,4,2
2022-04-28 00:30:00,Luis Ángel Firpo,Jocoro FC,1.0,0.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220428_Luis-Ángel-Firpo_Jocoro-FC,-13.476388150023013,1.19,0.41,4,2,8,5,50.6,49.4,0,2,0,0,6,8
2022-04-28 01:00:00,Chalatenango,CD FAS,3.0,2.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220428_Chalatenango_CD-FAS,17.086478991920785,0.43,2.11,3,7,6,15,44.1,55.9,2,3,1,0,0,5
2022-04-28 01:00:00,Isidro Metapán,Santa Tecla,0.0,0.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220428_Isidro-Metapán_Santa-Tecla,69.70957853470259,0.91,0.86,4,3,11,6,52.1,47.9,1,4,0,0,7,4
2022-04-29 01:15:00,Alianza FC,Once Deportivo,1.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220429_Alianza-FC_Once-Deportivo,156.95700943206543,1.33,0.86,6,2,13,3,53.7,46.3,1,2,0,0,6,6
2022-04-30 21:15:00,Jocoro FC,C.D. Platense,2.0,2.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220430_Jocoro-FC_C.D.-Platense,-76.48430615387429,0.88,1.85,2,7,5,15,52.9,47.1,1,2,0,0,1,2
2022-05-01 01:00:00,Águila,Once Deportivo,0.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220501_Águila_Once-Deportivo,91.15417325936073,0.8,1.07,1,5,1,9,55.5,44.5,1,2,0,0,1,6
2022-05-01 21:00:00,Atletico Marte,Alianza FC,0.0,3.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220501_Atletico-Marte_Alianza-FC,-209.09156945590007,0.18,1.71,1,7,1,15,40.8,59.2,0,0,0,0,3,6
2022-05-01 21:00:00,CD Municipal Limeño,Isidro Metapán,1.0,0.0,Santa Rosa de Lima,El Salvador,Estadio Dr. Ramón Flores Berríos,,,,Primera División,,20220501_CD-Municipal-Limeño_Isidro-Metapán,-45.83393792027846,0.94,0.05,2,0,3,0,46.6,53.4,1,2,0,0,2,2
2022-05-01 21:15:00,CD FAS,Luis Ángel Firpo,0.0,1.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20220501_CD-FAS_Luis-Ángel-Firpo,44.14428779486616,0.05,1.17,1,3,3,7,46.6,53.4,0,2,0,0,2,8
2022-05-01 22:30:00,Santa Tecla,Chalatenango,1.0,0.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20220501_Santa-Tecla_Chalatenango,-138.53593962477635,0.94,0.89,4,2,10,4,46.9,53.1,4,1,0,0,5,3
2022-05-07 21:00:00,C.D. Platense,CD FAS,1.0,2.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220507_C.D.-Platense_CD-FAS,31.802682292767713,0.24,1.78,1,5,4,10,56.6,43.4,3,1,0,0,3,6
2022-05-07 21:00:00,Chalatenango,CD Municipal Limeño,0.0,0.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220507_Chalatenango_CD-Municipal-Limeño,89.29171639950187,1.36,1.05,5,3,10,6,52.4,47.6,3,0,0,0,6,4
2022-05-07 21:00:00,Isidro Metapán,Atletico Marte,1.0,1.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220507_Isidro-Metapán_Atletico-Marte,35.820619037174765,0.87,1.56,4,4,10,11,54.7,45.3,4,2,0,0,6,2
2022-05-07 21:00:00,Luis Ángel Firpo,Santa Tecla,2.0,0.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220507_Luis-Ángel-Firpo_Santa-Tecla,51.45462349165132,2.51,0.5,8,2,17,5,48.6,51.4,1,1,0,0,4,4
2022-05-07 21:00:00,Once Deportivo,Jocoro FC,0.0,1.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20220507_Once-Deportivo_Jocoro-FC,28.845776957856515,0.51,1.15,0,3,0,6,51.5,48.5,3,1,0,0,2,3
2022-05-07 21:00:00,Águila,Alianza FC,1.0,3.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220507_Águila_Alianza-FC,-100.26057423810471,0.84,1.91,1,5,3,10,41.9,58.1,2,1,0,0,4,4
2022-05-10 21:15:00,CD FAS,C.D. Platense,0.0,1.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20220510_CD-FAS_C.D.-Platense,-5.611945952266069,1.38,1.2,5,4,10,8,47.8,52.2,2,3,0,0,4,3
2022-05-10 21:15:00,Jocoro FC,Águila,1.0,2.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220510_Jocoro-FC_Águila,-68.21968619268455,0.43,1.24,1,3,0,5,52.5,47.5,1,1,0,0,2,3
2022-05-12 01:00:00,Luis Ángel Firpo,Alianza FC,1.0,2.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220512_Luis-Ángel-Firpo_Alianza-FC,-166.1280849246291,1.72,0.48,5,2,10,4,49.7,50.3,3,2,0,0,4,1
2022-05-12 01:15:00,Isidro Metapán,Chalatenango,1.0,0.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220512_Isidro-Metapán_Chalatenango,-68.82059665544739,2.09,1.1,5,2,10,6,47.2,52.8,1,4,1,0,2,4
2022-05-15 01:00:00,Chalatenango,Isidro Metapán,1.0,2.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220515_Chalatenango_Isidro-Metapán,40.127853634386156,1.66,1.0,6,4,12,9,50.8,49.2,3,4,0,0,4,3
2022-05-15 01:00:00,Águila,Jocoro FC,1.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220515_Águila_Jocoro-FC,87.56687905854551,1.35,0.78,4,2,9,6,56.6,43.4,0,1,0,0,6,2
2022-05-15 21:00:00,C.D. Platense,CD FAS,2.0,1.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220515_C.D.-Platense_CD-FAS,29.22432016976336,0.84,1.04,2,3,4,6,51.4,48.6,3,3,0,0,6,2
2022-05-15 21:15:00,Alianza FC,Luis Ángel Firpo,2.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220515_Alianza-FC_Luis-Ángel-Firpo,179.4537285857068,1.23,0.09,5,1,10,1,59.6,40.4,0,2,0,0,6,2
2022-05-18 20:30:00,C.D. Platense,Alianza FC,1.0,0.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220518_C.D.-Platense_Alianza-FC,-130.70887465431656,0.77,1.23,4,5,8,14,45.4,54.6,3,2,0,0,3,6
2022-05-19 01:30:00,Isidro Metapán,Águila,1.0,2.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220519_Isidro-Metapán_Águila,-55.678315661906026,1.3,1.13,4,5,9,11,48.4,51.6,0,3,0,0,8,4
2022-05-22 01:00:00,Águila,Isidro Metapán,2.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220522_Águila_Isidro-Metapán,75.86478409244523,1.17,0.69,3,2,7,6,55.9,44.1,5,0,0,0,7,1
2022-05-22 21:15:00,Alianza FC,C.D. Platense,3.0,2.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220522_Alianza-FC_C.D.-Platense,98.082989392012,1.91,1.33,3,4,7,9,54.3,45.7,1,1,0,0,4,5
2022-05-29 21:00:00,Alianza FC,Águila,1.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220529_Alianza-FC_Águila,96.6448610448906,0.91,0.56,5,1,10,3,54.7,45.3,3,2,0,0,10,7
2022-09-17 21:15:00,Jocoro FC,CD Dragon,1.0,0.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220917_Jocoro-FC_CD-Dragon,-31.381004189227497,0.98,0.42,3,3,6,9,50.8,49.2,2,3,0,0,4,3
2022-09-18 00:30:00,Chalatenango,Luis Ángel Firpo,1.0,1.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220918_Chalatenango_Luis-Ángel-Firpo,25.971481262764428,0.17,0.34,1,1,3,2,56.6,43.4,3,2,0,0,3,3
2022-09-18 01:30:00,Santa Tecla,CD FAS,1.0,2.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20220918_Santa-Tecla_CD-FAS,-69.09771579361654,1.81,0.94,7,2,14,5,41.1,58.9,2,2,0,0,4,2
2022-09-18 21:00:00,Once Deportivo,Atletico Marte,1.0,1.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20220918_Once-Deportivo_Atletico-Marte,44.68593557729946,1.06,0.66,3,3,7,6,48.7,51.3,3,0,0,0,1,2
2022-09-18 21:15:00,Alianza FC,Isidro Metapán,2.0,2.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220918_Alianza-FC_Isidro-Metapán,188.0963372450824,1.4,0.44,6,2,14,3,58.2,41.8,1,2,0,0,8,4
2022-09-18 21:30:00,Águila,C.D. Platense,1.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220918_Águila_C.D.-Platense,22.09171175561505,0.73,1.1,2,3,5,7,49.9,50.1,1,1,0,1,2,4
2022-09-21 21:00:00,CD Dragon,Chalatenango,0.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220921_CD-Dragon_Chalatenango,-20.13730959735517,0.43,1.29,2,1,5,2,49.7,50.3,2,2,0,0,4,1
2022-09-21 21:15:00,C.D. Platense,Jocoro FC,0.0,0.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220921_C.D.-Platense_Jocoro-FC,58.00054826828023,0.76,1.05,5,3,11,6,50.6,49.4,3,0,0,0,5,3
2022-09-21 21:15:00,Luis Ángel Firpo,Águila,1.0,1.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220921_Luis-Ángel-Firpo_Águila,-101.39257458730435,0.7,0.66,3,1,7,4,38.6,61.4,3,5,0,0,5,1
2022-09-22 01:15:00,Alianza FC,Atletico Marte,3.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220922_Alianza-FC_Atletico-Marte,222.20030268900837,1.96,0.95,5,2,9,4,54.5,45.5,1,1,0,0,3,4
2022-09-22 01:30:00,Isidro Metapán,Santa Tecla,3.0,1.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220922_Isidro-Metapán_Santa-Tecla,67.6255484001556,1.95,0.4,8,1,20,3,51.9,48.1,0,1,0,0,7,3
2022-09-23 02:00:00,CD FAS,Once Deportivo,1.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220923_CD-FAS_Once-Deportivo,25.105783863415127,1.38,0.46,4,1,8,4,55.9,44.1,3,3,0,0,5,5
2022-09-24 21:00:00,Atletico Marte,Santa Tecla,3.0,2.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220924_Atletico-Marte_Santa-Tecla,26.133150899133398,1.82,0.74,6,3,12,6,57.7,42.3,1,0,1,0,5,5
2022-09-24 21:15:00,Jocoro FC,Águila,3.0,2.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220924_Jocoro-FC_Águila,-97.17757478768954,1.84,2.28,5,7,12,15,44.5,55.5,1,1,0,0,13,5
2022-09-25 00:30:00,Chalatenango,C.D. Platense,2.0,4.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20220925_Chalatenango_C.D.-Platense,-19.35395844088748,1.02,0.78,3,4,6,8,46.9,53.1,1,1,1,0,6,4
2022-09-25 01:00:00,Isidro Metapán,CD FAS,2.0,2.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20220925_Isidro-Metapán_CD-FAS,-22.20204695209827,2.04,0.42,5,2,11,6,40.5,59.5,1,1,0,0,10,2
2022-09-25 21:00:00,Luis Ángel Firpo,CD Dragon,1.0,2.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20220925_Luis-Ángel-Firpo_CD-Dragon,10.667633780938786,0.64,0.83,1,3,1,8,53.0,47.0,2,2,0,0,2,3
2022-09-25 21:15:00,Alianza FC,Once Deportivo,5.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220925_Alianza-FC_Once-Deportivo,196.94356943493585,2.58,0.05,9,2,20,5,55.5,44.5,2,0,0,0,10,5
2022-09-28 21:00:00,Jocoro FC,Luis Ángel Firpo,2.0,2.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20220928_Jocoro-FC_Luis-Ángel-Firpo,25.04318782708083,0.6,2.74,2,10,6,20,38.8,61.2,1,2,0,0,4,14
2022-09-28 21:15:00,C.D. Platense,CD Dragon,0.0,0.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20220928_C.D.-Platense_CD-Dragon,61.06568478463737,1.08,0.16,2,0,4,1,54.6,45.4,1,2,0,0,6,3
2022-09-28 21:30:00,Águila,Chalatenango,2.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20220928_Águila_Chalatenango,58.561417057701874,0.98,0.05,3,1,7,1,58.0,42.0,4,0,0,0,3,1
2022-09-29 01:00:00,Santa Tecla,Alianza FC,1.0,2.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20220929_Santa-Tecla_Alianza-FC,-275.72591278977006,0.29,0.93,1,4,1,9,37.7,62.3,1,2,0,0,3,5
2022-09-29 02:00:00,Atletico Marte,CD FAS,0.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20220929_Atletico-Marte_CD-FAS,-71.21626869263014,1.05,0.92,5,5,9,9,47.3,52.7,0,2,0,0,10,5
2022-10-01 21:00:00,Atletico Marte,Isidro Metapán,2.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20221001_Atletico-Marte_Isidro-Metapán,-48.1199574181544,2.21,1.05,7,3,15,5,49.1,50.9,0,1,0,0,7,8
2022-10-01 22:00:00,Chalatenango,Jocoro FC,0.0,0.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20221001_Chalatenango_Jocoro-FC,-1.0597232244849693,0.37,0.75,1,3,3,6,54.1,45.9,4,0,1,0,6,0
2022-10-02 01:15:00,Santa Tecla,Once Deportivo,1.0,4.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20221002_Santa-Tecla_Once-Deportivo,-71.16999680718413,0.78,0.66,4,4,11,8,42.3,57.7,0,1,0,0,6,3
2022-10-02 21:00:00,CD Dragon,Águila,1.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221002_CD-Dragon_Águila,-85.51730536290506,0.2,0.6,1,1,2,2,42.9,57.1,2,0,0,0,0,2
2022-10-02 21:00:00,Luis Ángel Firpo,C.D. Platense,0.0,0.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20221002_Luis-Ángel-Firpo_C.D.-Platense,-72.18356673076732,1.67,0.75,5,3,11,7,45.1,54.9,1,1,0,0,13,2
2022-10-02 21:15:00,Alianza FC,CD FAS,3.0,1.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20221002_Alianza-FC_CD-FAS,162.678810534587,1.22,0.28,3,2,8,5,59.9,40.1,2,1,0,0,4,3
2022-10-05 21:30:00,Once Deportivo,Isidro Metapán,1.0,1.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20221005_Once-Deportivo_Isidro-Metapán,-8.554646068401098,0.93,0.65,2,1,6,0,54.8,45.2,3,0,0,0,4,4
2022-10-08 21:00:00,Atletico Marte,Once Deportivo,1.0,0.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20221008_Atletico-Marte_Once-Deportivo,-12.557802042312915,0.35,0.05,1,1,2,3,50.1,49.9,0,1,0,0,4,5
2022-10-08 21:00:00,CD Dragon,Jocoro FC,1.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221008_CD-Dragon_Jocoro-FC,-5.090985239927477,0.9,0.1,3,0,7,0,42.5,57.5,0,3,0,1,3,2
2022-10-08 21:15:00,Luis Ángel Firpo,Chalatenango,0.0,0.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20221008_Luis-Ángel-Firpo_Chalatenango,-19.835264570604068,0.89,0.05,3,1,6,3,52.7,47.3,1,0,0,0,3,3
2022-10-09 01:00:00,Isidro Metapán,Alianza FC,1.0,0.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20221009_Isidro-Metapán_Alianza-FC,-201.6291107310958,1.11,0.98,3,4,8,12,45.5,54.5,3,2,0,1,4,4
2022-10-09 21:00:00,C.D. Platense,Águila,2.0,1.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20221009_C.D.-Platense_Águila,-28.18942539007662,0.32,0.28,2,2,5,4,43.6,56.4,3,2,0,0,4,3
2022-10-09 21:15:00,CD FAS,Santa Tecla,1.0,1.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20221009_CD-FAS_Santa-Tecla,124.0132957544688,1.83,0.09,6,1,11,4,53.7,46.3,3,2,0,0,8,0
2022-10-12 21:15:00,CD FAS,Isidro Metapán,0.0,1.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20221012_CD-FAS_Isidro-Metapán,3.0475930205666373,1.4,1.08,5,4,12,10,51.0,49.0,2,3,0,0,5,4
2022-10-12 21:15:00,Jocoro FC,C.D. Platense,2.0,1.0,Jocoro,,Complejo Deportivo Tierra de Fuego,,,,Primera División,,20221012_Jocoro-FC_C.D.-Platense,-71.59336486088955,0.95,0.77,2,2,6,4,47.2,52.8,2,1,0,0,4,6
2022-10-12 21:30:00,Once Deportivo,Alianza FC,0.0,2.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20221012_Once-Deportivo_Alianza-FC,-203.75157603577168,0.24,2.23,1,8,2,18,49.2,50.8,1,1,0,0,5,6
2022-10-12 21:30:00,Águila,Luis Ángel Firpo,6.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221012_Águila_Luis-Ángel-Firpo,81.80141412505873,1.74,0.05,6,0,14,0,46.7,53.3,3,0,0,0,10,2
2022-10-13 01:15:00,Santa Tecla,Atletico Marte,2.0,0.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20221013_Santa-Tecla_Atletico-Marte,-86.38234453022596,1.02,0.05,2,0,3,1,48.1,51.9,3,0,0,0,5,4
2022-10-13 21:30:00,Chalatenango,CD Dragon,1.0,2.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20221013_Chalatenango_CD-Dragon,-8.755701373374222,1.19,0.58,3,2,6,5,50.1,49.9,2,0,0,0,2,3
2022-10-15 21:30:00,Águila,Jocoro FC,5.0,1.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221015_Águila_Jocoro-FC,68.62721575943829,1.83,1.15,6,3,12,8,59.2,40.8,1,1,0,0,7,2
2022-10-16 01:15:00,Santa Tecla,Isidro Metapán,4.0,1.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20221016_Santa-Tecla_Isidro-Metapán,-109.92705502019544,1.36,0.53,4,1,9,2,46.1,53.9,0,0,0,0,3,3
2022-10-16 21:00:00,Atletico Marte,Alianza FC,2.0,4.0,San Salvador,El Salvador,Estadio Cuscatlán,,,,Primera División,,20221016_Atletico-Marte_Alianza-FC,-212.03783910976904,1.9,1.92,6,6,14,13,41.4,58.6,2,1,0,0,8,4
2022-10-16 21:00:00,C.D. Platense,Chalatenango,3.0,1.0,Zacatecoluca,El Salvador,Estadio Antonio Toledo Valle,,,,Primera División,,20221016_C.D.-Platense_Chalatenango,58.34772399096664,1.87,1.29,6,4,11,8,48.0,52.0,2,0,0,0,4,8
2022-10-16 21:00:00,CD Dragon,Luis Ángel Firpo,1.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221016_CD-Dragon_Luis-Ángel-Firpo,48.14568683228413,1.35,0.12,3,0,9,0,50.4,49.6,2,1,0,0,6,1
2022-10-16 21:00:00,Once Deportivo,CD FAS,1.0,1.0,Ahuachapán,El Salvador,Estadio Simeón Magaña,,,,Primera División,,20221016_Once-Deportivo_CD-FAS,-35.28661698676433,0.05,1.26,1,4,2,7,52.6,47.4,0,0,0,0,2,4
2022-10-19 21:00:00,CD Dragon,C.D. Platense,1.0,0.0,,El Salvador,Estadio Juan Francisco Barraza,,,,Primera División,,20221019_CD-Dragon_C.D.-Platense,-25.85252247873609,1.04,0.47,4,3,9,6,52.8,47.2,1,0,0,0,3,5
2022-10-19 21:15:00,CD FAS,Atletico Marte,1.0,0.0,,El Salvador,Estadio Oscar Quiteño,,,,Primera División,,20221019_CD-FAS_Atletico-Marte,36.482290602949206,1.41,1.38,2,5,4,10,42.9,57.1,2,0,0,0,3,4
2022-10-19 21:15:00,Luis Ángel Firpo,Jocoro FC,1.0,3.0,Usulután,El Salvador,Estadio Sergio Torres Rivera,,,,Primera División,,20221019_Luis-Ángel-Firpo_Jocoro-FC,-32.313321185602035,0.05,1.64,1,5,1,9,49.5,50.5,0,3,0,0,3,7
2022-10-20 01:15:00,Alianza FC,Santa Tecla,0.0,1.0,Santa Tecla,El Salvador,Estadio Las Delicias,,,,Primera División,,20221020_Alianza-FC_Santa-Tecla,258.36615359280154,1.24,1.21,5,4,9,8,62.3,37.7,1,1,0,0,5,6
2022-10-20 01:30:00,Isidro Metapán,Once Deportivo,2.0,1.0,Metapán,El Salvador,Estadio Jorge Calero Suárez,,,,Primera División,,20221020_Isidro-Metapán_Once-Deportivo,39.560026539867295,1.36,0.82,5,5,9,9,45.9,54.1,1,0,0,0,5,5
2022-10-20 21:00:00,Chalatenango,Águila,1.0,2.0,Chalatenango,,Estadio Jose Gregorio Martínez,,,,Primera División,,20221020_Chalatenango_Águila,-103.92176844774144,0.28,0.35,1,2,1,4,45.4,54.6,3,2,0,0,0,6
